Nome,Preço,Foto,Descrição,Código,Categoria,Embalagem-Largura,Embalagem-Altura,Embalagem-Comprimento,Embalagem-Peso,Embalagem-Transporte,Estoque-Saldo,Variacao1,Variavel1,Variacao2,Variavel2,Variacao3,Variavel3,Variacao4,Variavel4
50 unid - Abridores De Garrafa Cortador De Pizza,564.38,https://arquivosgrafica.obs.la-south-2.myhuaweicloud.com/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/BE380EC5-F80D-44C6-B8F2-8D5CC1CC063B.jpg?20231221112622240,Abridores E Chaveiros,AGCORP50C,Abridores E Chaveiros,,,,,,,,,,,,,,
01 unid - Abridores De Garrafa Básico Com Imã,20.7,https://arquivosgrafica.obs.la-south-2.myhuaweicloud.com/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/E2B1AAA3-BF4C-4FC4-9241-0143E474463A.jpg?20231221112614530,Abridores E Chaveiros,AGBI01PC1,Abridores E Chaveiros,,,,,,,,,,,,,,
05 unid - Abridores De Garrafa Básico Com Imã,64.78,https://arquivosgrafica.obs.la-south-2.myhuaweicloud.com/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/0758C82B-8EAF-46D8-B055-BAFA61A45105.jpg?20231221112614970,Abridores E Chaveiros,AGBI5PC1,Abridores E Chaveiros,,,,,,,,,,,,,,
10 unid - Abridores De Garrafa Básico Com Imã,121.5,https://arquivosgrafica.obs.la-south-2.myhuaweicloud.com/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/91A3FADF-A84C-4F51-8DB8-0EECC9CF3D51.jpg?20231221112615373,Abridores E Chaveiros,AGBI10PC1,Abridores E Chaveiros,,,,,,,,,,,,,,
25 unid - Abridores De Garrafa Básico Com Imã,267.3,https://arquivosgrafica.obs.la-south-2.myhuaweicloud.com/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/BA167619-46D4-4C8A-9D0F-64379BB6B348.jpg?20231221112615767,Abridores E Chaveiros,AGBI25PCC,Abridores E Chaveiros,,,,,,,,,,,,,,
50 unid - Abridores De Garrafa Básico Com Imã,453.05,https://arquivosgrafica.obs.la-south-2.myhuaweicloud.com/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/1E1779BF-BF40-42F1-8DDA-2F080BE981C6.jpg?20231221112616140,Abridores E Chaveiros,AGBI50PC1,Abridores E Chaveiros,,,,,,,,,,,,,,
01 unid - Abridores De Garrafa Cortador De Pizza,29.7,https://arquivosgrafica.obs.la-south-2.myhuaweicloud.com/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/294F3F2C-B269-4949-89F4-BC95A1A4C40B.jpg?20231221112622630,Abridores E Chaveiros,AGCORP01C,Abridores E Chaveiros,,,,,,,,,,,,,,
05 unid - Abridores De Garrafa Cortador De Pizza,75.58,https://arquivosgrafica.obs.la-south-2.myhuaweicloud.com/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/A8EF7564-CC62-4995-95AD-BF586A42943B.jpg?20231221112623070,Abridores E Chaveiros,AGCORP5CC,Abridores E Chaveiros,,,,,,,,,,,,,,
10 unid - Abridores De Garrafa Cortador De Pizza,134.98,https://arquivosgrafica.obs.la-south-2.myhuaweicloud.com/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/376AF0E5-DABB-47D7-8BAA-9FF214A0C05C.jpg?20231221112623490,Abridores E Chaveiros,AGCORP10CC,Abridores E Chaveiros,,,,,,,,,,,,,,
25 unid - Abridores De Garrafa Cortador De Pizza,341.1,https://arquivosgrafica.obs.la-south-2.myhuaweicloud.com/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/47D7FFAC-5409-4862-8616-01B7F9449FEC.jpg?20231221112623930,Abridores E Chaveiros,AGCORP25CC,Abridores E Chaveiros,,,,,,,,,,,,,,
50 unid - Abridores De Garrafa Cortador De Pizza,564.38,https://arquivosgrafica.obs.la-south-2.myhuaweicloud.com/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/95818BE8-5E55-4ED2-B35C-15BF33B4E806.jpg?20231221112624303,Abridores E Chaveiros,AGCORP50CC,Abridores E Chaveiros,,,,,,,,,,,,,,
10 unid - Chaveiros E Cordões Gravação A Laser,154.78,https://arquivosgrafica.obs.la-south-2.myhuaweicloud.com/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/6D14D265-F73F-4AED-86E1-F87106CA7709.jpg?20231221112651477,Abridores E Chaveiros,CHLAZUR10,Abridores E Chaveiros,,,,,,,,,,,,,,
25 unid - Chaveiros E Cordões Gravação A Laser,350.1,https://arquivosgrafica.obs.la-south-2.myhuaweicloud.com/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/516E51B9-10BB-477D-B035-655C4BC3E3CE.jpg?20231221112651850,Abridores E Chaveiros,CHLAZUR25,Abridores E Chaveiros,,,,,,,,,,,,,,
50 unid - Chaveiros E Cordões Gravação A Laser,540.58,https://arquivosgrafica.obs.la-south-2.myhuaweicloud.com/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/5D56D37E-242F-4D68-8AB9-9B8A69354E73.jpg?20231221112652210,Abridores E Chaveiros,CHLAZUR50,Abridores E Chaveiros,,,,,,,,,,,,,,
100 unid - Chaveiros E Cordões Gravação A Laser,902.99,https://arquivosgrafica.obs.la-south-2.myhuaweicloud.com/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/16ABD08B-2BF1-4A6E-9D77-004AA16DA20D.jpg?20231221112652587,Abridores E Chaveiros,CHLAZUR100,Abridores E Chaveiros,,,,,,,,,,,,,,
01 unid - Chaveiros E Cordões Kit Ferramenta,38.7,https://arquivosgrafica.obs.la-south-2.myhuaweicloud.com/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/298085F8-BEF3-4979-8DBE-610C17B3F7DA.jpg?20231221112701263,Abridores E Chaveiros,CHKTL01C,Abridores E Chaveiros,,,,,,,,,,,,,,
05 unid - Chaveiros E Cordões Kit Ferramenta,145.78,https://arquivosgrafica.obs.la-south-2.myhuaweicloud.com/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/3742EFD1-16FA-433E-B412-D99D43D35C29.jpg?20231221112702147,Abridores E Chaveiros,CHKTL5C,Abridores E Chaveiros,,,,,,,,,,,,,,
10 unid - Chaveiros E Cordões Kit Ferramenta,289.78,https://arquivosgrafica.obs.la-south-2.myhuaweicloud.com/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/51093F30-5F1D-4CA2-B1A6-0C769C92CE77.jpg?20231221112702540,Abridores E Chaveiros,CHKTL10C,Abridores E Chaveiros,,,,,,,,,,,,,,
25 unid - Chaveiros E Cordões Kit Ferramenta,640.8,https://arquivosgrafica.obs.la-south-2.myhuaweicloud.com/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/B07C72CB-EF89-4DAB-9662-7999EB74A38B.jpg?20231221112702900,Abridores E Chaveiros,CHKTL25C,Abridores E Chaveiros,,,,,,,,,,,,,,
50 unid - Chaveiros E Cordões Kit Ferramenta,1197.75,https://arquivosgrafica.obs.la-south-2.myhuaweicloud.com/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/7CA01577-8207-4A64-891B-72FEA262327E.jpg?20231221112703273,Abridores E Chaveiros,CHKTL50C,Abridores E Chaveiros,,,,,,,,,,,,,,
01 unid - Chaveiros E Cordões Mini Lanterna,31.5,https://arquivosgrafica.obs.la-south-2.myhuaweicloud.com/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/3019DB11-04EE-4EFF-ACCF-F5D8F20878FA.jpg?20231221112730683,Abridores E Chaveiros,CHML01C,Abridores E Chaveiros,,,,,,,,,,,,,,
05 unid - Chaveiros E Cordões Mini Lanterna,110.7,https://arquivosgrafica.obs.la-south-2.myhuaweicloud.com/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/F015C393-1630-444E-9002-80AEA9466E93.jpg?20231221112731060,Abridores E Chaveiros,CHML05C,Abridores E Chaveiros,,,,,,,,,,,,,,
10 unid - Chaveiros E Cordões Mini Lanterna,179.98,https://arquivosgrafica.obs.la-south-2.myhuaweicloud.com/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/1AF79DDD-5712-4E9E-AF8B-D88C1DF90EFC.jpg?20231221112731433,Abridores E Chaveiros,CHML010C,Abridores E Chaveiros,,,,,,,,,,,,,,
25 unid - Chaveiros E Cordões Mini Lanterna,420.75,https://arquivosgrafica.obs.la-south-2.myhuaweicloud.com/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/F71D19FF-2819-4C91-9249-78057CAD41EC.jpg?20231221112731810,Abridores E Chaveiros,CHML025C,Abridores E Chaveiros,,,,,,,,,,,,,,
50 unid - Chaveiros E Cordões Mini Lanterna,788.78,https://arquivosgrafica.obs.la-south-2.myhuaweicloud.com/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/C1A54EC4-6C92-40D3-B534-2BB5A791F149.jpg?20231221112732270,Abridores E Chaveiros,CHML050C,Abridores E Chaveiros,,,,,,,,,,,,,,
01 unid - Abridores De Garrafa Básico Com Imã,20.7,https://arquivosgrafica.obs.la-south-2.myhuaweicloud.com/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/825451A3-B487-44A3-83F7-375698791134.jpg?20231221112616563,Abridores E Chaveiros,AGBI01,Abridores E Chaveiros,,,,,,,,,,,,,,
05 unid - Abridores De Garrafa Básico Com Imã,64.78,https://arquivosgrafica.obs.la-south-2.myhuaweicloud.com/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/8EEB0465-9BA1-419C-A373-5C7B72CEA172.jpg?20231221112616970,Abridores E Chaveiros,AGBI5,Abridores E Chaveiros,,,,,,,,,,,,,,
10 unid - Abridores De Garrafa Básico Com Imã,121.5,https://arquivosgrafica.obs.la-south-2.myhuaweicloud.com/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/AD190914-8AC8-4E8F-9949-41EFD4B38C2A.jpg?20231221112617397,Abridores E Chaveiros,AGBI10,Abridores E Chaveiros,,,,,,,,,,,,,,
25 unid - Abridores De Garrafa Básico Com Imã,267.3,https://arquivosgrafica.obs.la-south-2.myhuaweicloud.com/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/E9454C37-F349-4221-963D-223AB1DFAE45.jpg?20231221112617787,Abridores E Chaveiros,AGBI25,Abridores E Chaveiros,,,,,,,,,,,,,,
50 unid - Abridores De Garrafa Básico Com Imã,453.05,https://arquivosgrafica.obs.la-south-2.myhuaweicloud.com/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/F8D3E5C0-010E-47E7-8B2B-16C42A0FE812.jpg?20231221112618220,Abridores E Chaveiros,AGBI50,Abridores E Chaveiros,,,,,,,,,,,,,,
01 unid - Abridores De Garrafa Cortador De Pizza,29.7,https://arquivosgrafica.obs.la-south-2.myhuaweicloud.com/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/3DBBF3C3-D263-4F0B-951F-953ED82DBA35.jpg?20231221112624680,Abridores E Chaveiros,AGCORP01,Abridores E Chaveiros,,,,,,,,,,,,,,
05 unid - Abridores De Garrafa Cortador De Pizza,75.58,https://arquivosgrafica.obs.la-south-2.myhuaweicloud.com/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/26D0000C-A891-4E40-A133-E2C1DA59E280.jpg?20231221112625070,Abridores E Chaveiros,AGCORP5,Abridores E Chaveiros,,,,,,,,,,,,,,
10 unid - Abridores De Garrafa Cortador De Pizza,134.98,https://arquivosgrafica.obs.la-south-2.myhuaweicloud.com/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/A4E69234-FE59-4C56-9303-AD876925AD44.jpg?20231221112625477,Abridores E Chaveiros,AGCORP10,Abridores E Chaveiros,,,,,,,,,,,,,,
